,url_no,emoji_n0,char_count,word_count,word_density,punctuation_count,upper_case_word_count,stopwords_count,unique_words_count,repeating_word_count,avg_word_length,Adjctive_count,Verb_count,Adverb_count,Noun_count,subjectivity_text,text_neg_score,text_neu_score,text_pos_score,text_sentiment_score,neg_words_in_text,pos_words_in_text,neu_words_in_text,text_polarity_Negetive,text_polarity_Neutral,text_polarity_Positive
6605,0.0,0.0,5.372740728813133,170.24,31.82,7.14,1.78,14.62,28.1,3.72,4.420665981635479,2.76,2.44,0.0404,70,0.46899263468013475,0.04102,0.8334600000000001,0.12553999999999996,0.2849999999999999,0.58,1.74,29.5,False,False,True
6606,0.025,0.0,6.466083632238894,95.925,17.05,10.725,0.6,7.425,15.65,1.4,5.571478542594638,1.9,1.15,0.026250000000000002,36,0.490291351010101,0.056925,0.7264999999999999,0.21657500000000002,0.3678474999999999,0.5,1.7,14.85,True,False,False
6607,0.04,0.0,5.940307847858818,99.9,17.88,7.14,1.7,6.72,16.52,1.36,5.002886742085472,2.04,1.5,0.0248,35,0.40834312169312165,0.06308,0.79054,0.1464,0.26226,0.48,1.24,16.16,False,False,True
6608,0.08333333333333333,0.0,7.3269549931837465,117.8125,20.729166666666668,5.458333333333333,1.0208333333333333,8.854166666666666,18.6875,2.0416666666666665,6.432828764898534,2.5625,1.75,0.02734375,42,0.4521038071689114,0.1275625,0.7458125,0.12660416666666668,0.0015895833333333168,0.8333333333333334,1.2708333333333333,18.625,True,False,False
6609,0.02,0.0,5.662262548246195,167.48,30.92,8.02,1.4,14.52,27.36,3.56,4.708110050743133,2.48,2.86,0.0436,74,0.3806619717716144,0.08939999999999998,0.7620800000000001,0.14859999999999998,0.15733599999999998,1.14,1.96,27.82,False,False,True
6610,0.0,0.0,5.999218336603125,178.36,30.7,8.84,1.58,12.1,27.78,2.92,4.988121606211961,3.5,2.34,0.0336,80,0.4416838816738819,0.07414000000000001,0.78354,0.14226000000000003,0.23323799999999992,1.06,2.18,27.46,False,False,True
6611,0.04225352112676056,0.0,5.466935777874569,108.40845070422536,17.845070422535212,5.619718309859155,1.0845070422535212,6.507042253521127,16.070422535211268,1.7746478873239437,4.752475945306306,1.704225352112676,1.323943661971831,0.015671493751239836,53,0.33860019544878706,0.06050704225352113,0.6561830985915493,0.08616901408450703,0.14453802816901412,0.6197183098591549,1.1549295774647887,16.070422535211268,False,False,True
6612,0.0,0.0,5.588864536120651,176.25,32.02272727272727,8.454545454545455,1.5454545454545454,14.159090909090908,28.522727272727273,3.5,4.626671416007943,2.4545454545454546,2.8181818181818183,0.042871900826446284,80,0.5151778256465755,0.07213636363636365,0.7999772727272727,0.12786363636363637,0.15700909090909096,0.9772727272727273,1.6590909090909092,29.386363636363637,True,False,False
6613,0.0,0.02,6.789236309738225,108.02,19.2,7.5,0.96,7.74,17.44,1.76,6.081280064175419,1.5,1.86,0.022000000000000002,53,0.3232058201058201,0.077,0.7881999999999999,0.13484,0.15614799999999995,0.54,1.04,17.62,False,False,True
6614,0.18,0.0,12.903359448706816,120.76,21.2,6.9,1.46,8.42,18.3,2.9,12.113575375438534,2.58,2.0,0.0296,36,0.45251916237201956,0.08498000000000001,0.7426199999999998,0.17242000000000002,0.24644200000000005,0.82,1.64,18.74,False,False,True
6615,0.0,0.0,5.255338468975086,166.36,31.38,8.46,1.88,14.06,28.48,2.9,4.274254925063021,3.24,2.74,0.037200000000000004,71,0.4984933804290946,0.07716,0.7720599999999997,0.15078000000000005,0.251522,1.1,2.28,28.0,False,False,True
6616,0.3,0.0,24.441666458519045,135.52,18.74,9.2,0.28,8.7,17.0,1.74,23.673267090906265,2.32,1.06,0.0208,68,0.36768392857142856,0.058260000000000006,0.8249800000000004,0.1168,0.05883400000000001,0.7,1.12,16.92,True,False,False
6617,0.0,0.0,5.353478191145818,176.26,33.18,8.48,2.74,13.9,28.64,4.54,4.330847161374171,2.68,2.82,0.052000000000000005,94,0.5245287397787398,0.09236000000000001,0.76554,0.14204000000000003,0.226612,1.42,2.14,29.62,True,False,False
6618,0.02564102564102564,0.0,5.546368673497277,136.94871794871796,25.102564102564102,7.153846153846154,1.4102564102564104,10.692307692307692,22.897435897435898,2.2051282051282053,4.577886924695533,2.1538461538461537,2.871794871794872,0.04470742932281394,46,0.5208099308099309,0.06935897435897435,0.8214102564102563,0.10925641025641027,0.07415641025641029,0.7435897435897436,1.0769230769230769,23.28205128205128,False,False,True
6619,0.0,0.0,5.661742433022533,181.35416666666666,32.958333333333336,10.625,1.8958333333333333,13.958333333333334,29.6875,3.2708333333333335,4.698119883152804,3.5,3.0833333333333335,0.0390625,68,0.5011095704064454,0.058062499999999996,0.8075416666666668,0.1343333333333333,0.2648729166666667,0.9583333333333334,2.125,29.875,False,True,False
6620,0.04,0.0,6.215022389605854,139.3,25.52,6.9,1.46,10.34,22.96,2.56,5.281941302596318,2.98,2.04,0.0264,58,0.5142854497354499,0.05098,0.76164,0.18738,0.3624960000000001,0.66,2.02,22.84,False,False,True
6621,0.03225806451612903,0.0,5.632336379125583,135.74193548387098,25.35483870967742,4.870967741935484,0.6451612903225806,11.548387096774194,22.903225806451612,2.4516129032258065,4.722602435852985,2.7419354838709675,2.2903225806451615,0.04058272632674297,32,0.4883013894707443,0.04490322580645161,0.7634838709677421,0.1915806451612903,0.43927419354838704,0.4838709677419355,1.967741935483871,22.903225806451612,True,False,False
6622,0.0,0.0,5.590247372114302,184.84,33.62,8.86,1.94,13.18,29.86,3.76,4.6209880201439635,3.34,2.78,0.0344,89,0.472711948223734,0.08654000000000002,0.81418,0.09930000000000001,0.06966799999999995,1.18,1.56,30.88,True,False,False
6623,0.02,0.0,5.574836756606384,157.08,29.12,7.22,2.0,13.32,25.58,3.54,4.604630122034165,2.16,2.32,0.0432,69,0.4324688023088023,0.041539999999999994,0.8237399999999999,0.13471999999999998,0.29755,0.6,1.62,26.9,False,False,True
6624,0.0,0.0,5.5350538367570286,179.34,32.7,7.54,2.52,14.28,29.08,3.62,4.583978656538362,3.52,2.74,0.032,74,0.5606316378066378,0.06318,0.7873799999999999,0.14950000000000005,0.25982999999999995,0.84,2.06,29.8,False,False,True
6625,0.02,0.0,5.62115636308215,171.86,31.22,8.28,2.0,13.98,27.74,3.48,4.618730412089365,2.96,2.3,0.0352,65,0.43422128195878185,0.061799999999999994,0.7948000000000001,0.14336,0.3012819999999999,0.84,1.92,28.46,False,False,True
6626,0.06,0.0,6.339540688782442,162.58,30.22,8.8,2.08,12.3,26.64,3.58,5.389689214860358,2.66,2.8,0.0412,80,0.4340424603174604,0.06108,0.8203,0.11864000000000001,0.2410760000000001,0.92,1.6,27.7,True,False,False
6627,0.02,0.0,5.481947277912342,63.94,12.06,2.98,1.04,4.52,10.9,1.16,4.891571655584361,1.42,1.3,0.0124,40,0.2617015873015873,0.03238,0.8309200000000001,0.13672,0.14905000000000002,0.32,1.0,10.74,False,True,False
6628,0.0,0.0,5.389328962503106,165.72,31.12,8.62,2.1,14.04,26.86,4.26,4.438822196788058,2.84,2.8,0.032,87,0.5596441905779406,0.09519999999999999,0.7454000000000001,0.15936000000000003,0.19686800000000002,1.26,2.1,27.76,True,False,False
6629,0.4,0.0,16.051910059212684,96.4,13.24,6.84,0.48,5.42,12.12,1.12,15.305685745848193,1.1,0.64,0.015600000000000001,47,0.28955,0.037040000000000003,0.9102800000000001,0.0527,0.045256000000000005,0.3,0.46,12.48,False,False,True
6630,0.0,0.0,5.668945254203994,165.14,28.98,7.98,0.98,12.6,26.32,2.66,4.6870678531656,3.0,2.24,0.0292,69,0.47861394901394905,0.10238,0.78396,0.11379999999999997,0.14346799999999998,1.1,1.8,26.08,True,False,False
6631,0.2,0.0,8.719544271485256,150.04,26.04,8.3,0.5,11.94,23.12,2.92,7.768009312014089,2.64,2.14,0.024,63,0.471389306328592,0.04502,0.79542,0.15952,0.3335680000000001,0.62,1.98,23.44,False,False,True
6632,0.1875,0.0,7.149840708904008,109.9375,17.5,9.875,0.8125,6.875,15.1875,2.3125,6.169811014887743,2.125,0.5625,0.03515625,24,0.35350074404761905,0.1235625,0.7743125,0.102125,-0.06425625000000001,0.75,0.625,16.125,True,False,False
6633,0.24390243902439024,0.0,13.40961294188862,149.90243902439025,25.170731707317074,9.75609756097561,1.4634146341463414,9.658536585365853,22.146341463414632,3.024390243902439,12.627949026112608,3.2195121951219514,2.731707317073171,0.02379535990481856,54,0.3900023903377562,0.09826829268292683,0.8196341463414634,0.08214634146341464,-0.036246341463414634,1.0975609756097562,1.3170731707317074,22.75609756097561,True,False,False
6634,0.08,0.0,7.352909571721182,154.24,26.36,7.3,0.62,11.5,24.26,2.1,6.4109994253931895,2.6,2.12,0.0304,91,0.46969042809042816,0.0662,0.7974800000000002,0.13631999999999994,0.16599600000000003,0.78,1.44,24.14,False,True,False
6635,0.02,0.0,5.777794157176154,162.52,29.52,5.48,1.44,13.74,26.32,3.2,4.830018076192983,2.88,2.32,0.0344,55,0.5449289802789802,0.08232,0.7576200000000002,0.16004,0.252254,1.04,2.36,26.12,False,False,True
6636,0.04,0.0,6.356173448954758,117.92,21.08,6.16,0.98,8.68,19.2,1.88,5.43360441617769,1.5,1.68,0.032400000000000005,57,0.39033564213564204,0.06298,0.8447800000000002,0.09230000000000001,0.08381200000000001,0.72,1.06,19.3,False,False,True
6637,0.0,0.0,5.616950919551284,149.72,27.0,6.76,0.98,11.9,24.24,2.76,4.69895208786009,2.5,2.24,0.0368,52,0.44362982202982193,0.06874000000000001,0.7727200000000001,0.15844,0.20856999999999995,0.98,1.72,24.3,False,False,True
6638,0.16,0.0,6.5436585245313434,130.4,22.98,9.32,1.2,9.18,20.78,2.2,5.587752974209707,2.1,1.66,0.031200000000000002,63,0.5296099386724386,0.08475999999999997,0.7448999999999998,0.17034,0.21176400000000004,0.9,1.54,20.54,False,False,True
6639,0.0,0.0,5.526790205599814,188.02,34.28,8.78,1.8,14.96,30.88,3.4,4.541450221714627,3.04,3.7,0.0492,82,0.4733896428571429,0.09954,0.7589400000000001,0.14153999999999997,0.13018400000000005,1.42,2.08,30.78,True,False,False
6640,0.0,0.0,7.011511531276709,141.06451612903226,25.193548387096776,6.580645161290323,1.2258064516129032,12.67741935483871,21.64516129032258,3.5483870967741935,6.110825314079334,2.4516129032258065,2.2903225806451615,0.04890738813735692,40,0.4686599183373377,0.07874193548387096,0.8321612903225807,0.08906451612903227,0.07838709677419356,0.7419354838709677,1.2258064516129032,23.225806451612904,False,True,False
6641,0.04,0.0,5.4137401248039385,138.58,25.78,6.5,1.86,10.52,23.0,2.78,4.482701953838242,2.3,1.9,0.0392,70,0.5136252645502646,0.03578,0.71148,0.25274,0.495098,0.4,2.64,22.74,False,False,True
6642,0.1,0.0,6.538733575468347,183.74,32.82,10.18,2.52,13.46,29.58,3.24,5.572676214512917,3.54,2.72,0.0424,87,0.5368542857142856,0.09061999999999999,0.71674,0.19262,0.31839400000000007,1.54,2.9,28.38,True,False,False
6643,0.0,0.0,5.312249253763638,152.06,29.16,7.54,2.04,13.82,26.08,3.08,4.350233029645557,1.94,2.42,0.037599999999999995,54,0.4959674963924965,0.0435,0.81014,0.14639999999999995,0.3207919999999999,0.64,1.9,26.62,False,False,True
6644,0.0,0.0,5.282472175304369,156.52,29.8,7.2,1.96,13.38,26.18,3.62,4.3229831083775325,2.64,2.86,0.0412,60,0.47225364353239335,0.05490000000000002,0.80718,0.13790000000000002,0.2334080000000001,0.74,1.96,27.1,True,False,False
6645,0.06,0.0,7.493098615009099,125.68,21.72,7.1,0.78,8.98,20.06,1.66,6.569430454999145,1.7,1.66,0.024399999999999998,60,0.4157357142857143,0.155,0.73858,0.1064,-0.09308599999999999,1.18,0.94,19.6,True,False,False
6646,0.0,0.0,5.1639243032579145,131.96,25.16,5.74,1.72,10.9,22.48,2.68,4.21909960562561,2.08,2.32,0.0332,74,0.5639042735042736,0.07002,0.75034,0.1796,0.290534,0.84,1.7,22.62,False,False,True
6647,0.02127659574468085,0.0,5.700986492374554,161.04255319148936,29.659574468085108,6.553191489361702,2.234042553191489,13.25531914893617,25.148936170212767,4.51063829787234,4.741483994938907,2.5531914893617023,2.2127659574468086,0.04210049796287913,92,0.44072420634920645,0.07521276595744682,0.7822340425531915,0.14255319148936169,0.15770425531914897,1.148936170212766,1.6808510638297873,26.829787234042552,False,False,True
6648,0.08,0.0,5.695642711490341,167.32,29.5,10.2,2.28,12.44,26.48,3.02,4.753892566371477,3.3,2.66,0.0276,63,0.4743223227169656,0.07757999999999998,0.79438,0.12808000000000003,0.15164800000000003,0.98,1.68,26.84,False,True,False
6649,0.0,0.0,5.260962297192862,160.98,31.16,7.34,2.24,12.74,27.5,3.66,4.27984868484067,3.08,3.26,0.0316,71,0.6156312049062048,0.047,0.6447200000000002,0.30828000000000005,0.6764140000000002,0.82,3.68,26.66,False,False,True
6650,0.0,0.0,5.6476214525444,172.54,30.58,8.82,0.98,14.96,27.18,3.4,4.680921447081446,3.34,2.56,0.0352,101,0.46785295075295075,0.03924,0.8203799999999998,0.14048000000000002,0.36521399999999976,0.42,1.98,28.18,False,False,True
6651,0.04,0.0,5.683058567291474,180.34,32.1,9.74,2.08,13.34,28.2,3.9,4.700643140873806,2.82,2.72,0.038,74,0.4926601889644746,0.06586,0.77616,0.15798000000000006,0.3004040000000001,1.04,1.94,29.12,False,False,True
6652,0.42,0.0,19.833369023391466,112.6,17.22,7.56,1.22,6.7,14.96,2.26,19.09447334588356,1.28,1.54,0.018799999999999997,33,0.2820452741702742,0.048799999999999996,0.8506600000000002,0.10054,0.120006,0.44,0.94,15.84,False,False,True
6653,0.0,0.0,5.14993957388289,156.54,30.48,8.32,3.12,12.66,26.24,4.24,4.206518956900722,3.04,2.86,0.0408,73,0.5840799374699376,0.06766000000000001,0.69554,0.2369,0.498758,0.98,2.98,26.52,False,False,True
6654,0.08888888888888889,0.0,5.82002794852009,182.3111111111111,33.266666666666666,9.688888888888888,0.7777777777777778,16.733333333333334,28.977777777777778,4.288888888888889,4.815835460882706,3.4444444444444446,3.111111111111111,0.028641975308641977,72,0.5817906168640294,0.09155555555555554,0.7404222222222223,0.1679777777777778,0.20956444444444433,1.2222222222222223,2.3777777777777778,29.666666666666668,False,False,True
6655,0.0,0.0,5.52690901141695,169.32,31.34,9.32,1.74,13.54,27.78,3.56,4.540969221681163,3.3,2.7,0.0388,78,0.46906845238095224,0.06899999999999999,0.8002400000000001,0.13073999999999997,0.18280000000000005,1.0,1.72,28.62,True,False,False
6656,0.1,0.0,8.746954780026687,134.62,23.72,6.6,1.84,9.48,20.6,3.12,7.874021094117029,2.16,2.16,0.032400000000000005,56,0.46135553058053064,0.07910000000000002,0.78932,0.13164,0.14726399999999995,0.84,1.64,21.24,True,False,False
6657,0.14583333333333334,0.0,10.826606490514997,132.29166666666666,22.541666666666668,9.3125,1.6458333333333333,7.666666666666667,20.395833333333332,2.1458333333333335,9.922698345478892,2.4791666666666665,2.0,0.020833333333333332,43,0.4502968106697645,0.07454166666666666,0.7956458333333334,0.12983333333333333,0.19259166666666674,0.7916666666666666,1.3958333333333333,20.354166666666668,True,False,False
6658,0.14,0.0,6.423293539754066,120.28,21.1,6.28,0.88,9.54,18.88,2.22,5.473317867913632,1.76,1.54,0.0264,48,0.41807929292929286,0.08148000000000001,0.7995,0.11896000000000001,0.11266599999999997,0.76,1.18,19.16,False,True,False
6659,0.02,0.0,5.566369152603326,152.46,27.98,7.28,2.18,11.3,25.04,2.94,4.600928133871999,2.72,2.86,0.0384,76,0.4961320054945056,0.12978,0.7489199999999999,0.12130000000000005,-0.0025380000000000042,1.22,1.6,25.16,False,False,True
6660,0.3684210526315789,0.0,12.524114647856734,75.6842105263158,11.31578947368421,5.552631578947368,0.42105263157894735,4.394736842105263,10.605263157894736,0.7105263157894737,11.915665027204852,0.868421052631579,0.868421052631579,0.016620498614958446,22,0.24334045584045585,0.05042105263157894,0.8782894736842105,0.07128947368421053,0.026431578947368407,0.3684210526315789,0.4473684210526316,10.5,False,True,False
6661,0.02,0.0,5.947589101886874,169.92,31.66,5.76,1.02,15.22,28.08,3.58,4.778004147383962,2.46,2.7,0.0388,59,0.4823392316017314,0.04206000000000001,0.83652,0.12142,0.2946479999999999,0.6,1.7,29.36,False,False,True
6662,0.02,0.0,5.479220695417468,168.28,31.1,8.38,2.04,12.24,27.46,3.64,4.511469820906044,3.32,2.7,0.0316,90,0.45710253968253967,0.08871999999999998,0.7914400000000001,0.1198,0.136108,1.1,2.0,28.0,False,False,True
6663,0.02,0.0,5.461582004791625,150.06,27.62,7.46,1.54,12.4,25.22,2.4,4.463560482542428,2.3,2.78,0.0268,55,0.4823045334295334,0.10157999999999999,0.7585599999999999,0.13985999999999998,0.066208,1.32,1.74,24.56,True,False,False
6664,0.12,0.0,10.085653587744792,137.62,24.7,6.9,1.56,11.06,22.24,2.46,9.255114014465583,1.92,2.08,0.037599999999999995,57,0.4426229942279942,0.058120000000000005,0.7979799999999997,0.14381999999999995,0.2895520000000001,0.7,1.96,22.04,False,False,True
6665,0.06,0.0,5.678247455208657,154.22,29.32,7.88,1.9,12.92,25.94,3.38,4.712582000355414,2.42,2.38,0.038,72,0.44279323870573856,0.09432,0.7910800000000002,0.11466,0.129362,1.04,1.82,26.46,False,False,True
6666,0.0,0.0,5.293813025295591,181.42,34.62,8.24,3.02,14.84,29.62,5.0,4.316655436031752,2.96,3.08,0.0472,91,0.47658002645502656,0.07776,0.77242,0.14980000000000004,0.24464200000000003,1.06,2.4,31.16,False,False,True
6667,0.12,0.0,5.786917842011206,152.6,26.78,8.86,1.38,10.86,24.84,1.94,4.782700318862424,2.52,2.12,0.0296,50,0.5179175468975469,0.06094,0.75602,0.18302000000000007,0.34714200000000006,0.84,2.1,23.84,True,False,False
6668,0.06,0.0,8.013892653090139,80.3,14.02,3.86,0.7,5.28,12.6,1.42,7.212198090023788,1.1,1.1,0.018000000000000002,35,0.30575357142857146,0.051879999999999996,0.78416,0.16394000000000003,0.2362579999999999,0.4,1.08,12.54,False,False,True
6669,0.02,0.0,6.147162015841418,138.04,24.8,7.24,1.2,10.66,22.3,2.5,5.234573705916387,2.08,1.94,0.03,66,0.392017328042328,0.05128000000000001,0.83612,0.11261999999999998,0.17836400000000002,0.72,1.36,22.72,False,False,True
6670,0.0,0.0,5.730611233961595,146.4,26.4,7.2444444444444445,1.6444444444444444,10.644444444444444,23.666666666666668,2.7333333333333334,4.758719515282537,2.577777777777778,1.7333333333333334,0.02567901234567901,58,0.41943962107851,0.03593333333333334,0.8479555555555552,0.11606666666666668,0.2653,0.4222222222222222,1.2222222222222223,24.755555555555556,False,False,True
6671,0.0,0.0,5.627750000234978,142.2127659574468,25.574468085106382,6.276595744680851,1.3617021276595744,10.808510638297872,22.93617021276596,2.6382978723404253,4.6652354780275855,2.021276595744681,1.9148936170212767,0.033046627433227706,58,0.4407480580884836,0.08508510638297871,0.7045531914893617,0.21034042553191487,0.2786297872340425,0.9574468085106383,2.0851063829787235,22.53191489361702,True,False,False
6672,0.0,0.0,5.063325031968189,168.58,33.82,6.6,2.92,15.36,28.14,5.68,4.094334881271413,2.9,2.72,0.046,75,0.49049280904280906,0.06776000000000001,0.80636,0.12588,0.16317199999999998,0.86,2.0,30.96,False,False,True
6673,0.06,0.0,6.15853101928092,177.34,30.58,9.06,1.76,12.0,27.94,2.64,5.190742166361925,3.12,2.22,0.0304,91,0.46123341269841267,0.06514,0.7891800000000001,0.1457,0.3055599999999999,0.84,2.14,27.6,True,False,False
6674,0.0,0.0,5.511118728072396,148.14285714285714,26.857142857142858,7.171428571428572,1.6,10.542857142857143,24.65714285714286,2.2,4.547365187292038,3.0285714285714285,2.142857142857143,0.02530612244897959,54,0.5926191960911351,0.03274285714285714,0.7256,0.2416285714285715,0.5667514285714285,0.5428571428571428,2.7142857142857144,23.6,False,False,True
6675,0.02,0.0,5.50355244676526,116.98,21.64,6.78,1.8,7.4,19.26,2.38,4.573596364029073,2.2,1.66,0.0296,46,0.4488202332852333,0.07325999999999999,0.79316,0.13360000000000002,0.08454199999999998,0.7,1.3,19.64,True,False,False
6676,0.04,0.0,5.763854915966786,173.68,30.68,7.8,1.54,13.22,27.9,2.78,4.7982799423711056,3.26,2.34,0.036000000000000004,83,0.4684068121693122,0.05804,0.8184000000000003,0.12354,0.18973600000000004,0.8,1.68,28.2,False,False,True
6677,0.0,0.0,5.4784614399699425,191.64,35.32,9.04,1.84,16.0,30.8,4.52,4.4819025527290846,3.32,2.9,0.044800000000000006,112,0.5216055009805011,0.060599999999999994,0.8024799999999996,0.13694000000000003,0.32235800000000003,1.0,2.3,32.02,False,False,True
6678,0.06,0.0,8.647901444076961,136.58,24.1,7.76,1.08,10.1,21.72,2.38,7.744943976074368,2.32,2.02,0.036000000000000004,52,0.4650919387755102,0.04812,0.7547400000000001,0.19718000000000002,0.320148,0.58,1.92,21.6,False,False,True
6679,0.0,0.0,5.724037815228386,152.12,27.04,7.1,2.06,10.9,24.38,2.66,4.753395644893914,3.06,2.14,0.0256,56,0.504739417989418,0.07730000000000001,0.7841800000000001,0.13848000000000002,0.18602000000000005,0.92,1.54,24.58,False,False,True
6680,0.06,0.0,8.14983776012493,150.48,28.08,7.02,0.66,12.22,24.44,3.64,7.2690062871413375,2.96,2.28,0.0308,45,0.5040809266130694,0.14308,0.7232199999999998,0.13372,0.024057999999999982,1.5,1.76,24.82,True,False,False
6681,0.0,0.0,5.485243230533376,165.9,30.58,6.72,2.08,13.3,27.08,3.5,4.516002345476641,2.88,3.08,0.0416,60,0.6002941005291006,0.05727999999999999,0.7595799999999998,0.18313999999999997,0.441716,0.86,2.5,27.22,True,False,False
6682,0.02,0.0,5.861920079867345,160.74,27.94,8.46,1.94,11.28,25.02,2.92,4.85029978146902,3.1,3.48,0.0276,51,0.4665120868549441,0.05903999999999999,0.7881800000000001,0.15281999999999998,0.22546400000000008,0.68,1.68,25.58,False,False,True
6683,0.0,0.0,5.179517558857778,144.1,27.94,7.44,2.84,12.06,24.34,3.6,4.237277481129174,2.96,2.86,0.031200000000000002,75,0.5403388828763827,0.14174,0.7485399999999999,0.10967999999999999,0.02883399999999998,1.26,1.48,25.2,False,False,True
6684,0.0,0.0,5.4214302267117205,162.34,30.72,6.44,1.88,13.08,26.88,3.84,4.462298989585502,2.62,2.66,0.038,85,0.41033300079550084,0.06366,0.8285599999999996,0.10778,0.151174,0.9,1.56,28.26,False,False,True
6685,0.06,0.0,7.660382809328394,72.14,12.68,2.88,0.38,5.28,11.48,1.2,6.890218031108618,0.94,0.86,0.013600000000000001,41,0.3564348544973546,0.09090000000000002,0.8147599999999998,0.09436,-0.015424000000000007,0.62,0.58,11.48,False,True,False
6686,0.14,0.0,7.15543249376699,146.98,25.36,8.16,1.48,10.62,23.06,2.3,6.1966060855223315,2.58,2.02,0.0308,45,0.3875711196211195,0.04616000000000001,0.8359399999999999,0.11782,0.20595,0.68,1.2,23.48,False,False,True
6687,0.04,0.04,7.30496085364899,136.22,23.48,7.34,1.0,8.9,21.14,2.34,6.368365851541345,2.7,1.72,0.026000000000000002,60,0.4963318861693861,0.0621,0.78986,0.14803999999999998,0.253018,0.6,1.76,21.12,False,False,True
6688,0.19047619047619047,0.0,6.894424193749129,157.76190476190476,26.547619047619047,9.857142857142858,0.7380952380952381,10.023809523809524,24.357142857142858,2.1904761904761907,5.90794889248151,2.4523809523809526,1.6904761904761905,0.021541950113378686,49,0.3687239744382602,0.061404761904761906,0.8260476190476193,0.11249999999999998,0.17241904761904767,0.5714285714285714,1.0952380952380953,24.88095238095238,False,False,True
6689,0.3,0.0,9.179339284725504,122.94,20.38,8.42,1.46,8.14,18.94,1.44,8.224571357980963,1.66,1.6,0.022400000000000003,34,0.2765650793650794,0.033319999999999995,0.88682,0.07986,0.14646800000000001,0.42,0.8,19.16,True,False,False
6690,0.18,0.0,13.246516032102772,137.42,23.8,6.14,1.06,10.76,20.5,3.3,12.475235294702836,1.58,1.64,0.0248,73,0.3763284463684463,0.05332000000000001,0.8178799999999999,0.1288,0.208962,0.68,1.44,21.68,False,False,True
6691,0.12,0.0,9.011659835427912,137.26,24.3,7.9,1.24,10.18,21.74,2.56,8.141844693095356,2.08,2.32,0.032799999999999996,62,0.4317856481481481,0.08076000000000003,0.8177,0.10152,0.02008799999999999,0.94,1.46,21.9,False,False,True
6692,0.0,0.0,5.756234724873674,113.52,20.82,4.64,1.82,8.8,18.04,2.78,4.830489105521144,1.62,1.84,0.0304,53,0.45571912698412687,0.06846000000000001,0.7475399999999998,0.18398000000000003,0.22707999999999998,0.58,1.4,18.84,False,False,True
6693,0.02,0.0,5.769283583971637,134.14,23.72,7.14,1.34,9.84,21.32,2.4,4.825458014372112,2.38,2.24,0.024,56,0.4585098725348725,0.0677,0.8005599999999999,0.13174,0.171096,0.68,1.36,21.68,False,False,True
6694,0.0,0.0,5.406411455009736,186.3,34.84,8.36,1.52,16.08,31.32,3.52,4.412476313412009,3.2,3.18,0.038,102,0.5245938328866899,0.07152000000000001,0.79562,0.13282,0.24891000000000008,1.02,2.2,31.62,False,False,True
6695,0.06,0.0,6.829381046529766,115.54,20.58,7.56,0.6,9.04,18.34,2.24,5.932916856622301,1.78,1.7,0.0232,47,0.40629588744588757,0.08248000000000003,0.7515199999999999,0.16602000000000003,0.20632799999999998,0.52,1.54,18.52,False,False,True
6696,0.32,0.0,17.548437362058166,125.84,20.68,7.94,1.26,8.46,18.58,2.1,16.784844662976834,1.62,1.64,0.022799999999999997,54,0.338937962962963,0.06514000000000002,0.84836,0.08650000000000001,0.055602,0.72,1.0,18.96,True,False,False
6697,0.04,0.0,6.4337913245137415,166.8,29.62,6.96,1.38,12.8,26.58,3.04,5.484021395244472,2.94,2.84,0.0348,65,0.4904472582972583,0.07288,0.8095600000000001,0.11754000000000002,0.16288999999999998,0.82,1.42,27.38,False,False,True
6698,0.14,0.0,9.598580032412004,159.3,27.6,8.48,1.3,12.66,24.58,3.02,8.735185216412026,2.18,3.08,0.034,57,0.4167601190476192,0.060039999999999996,0.8424400000000003,0.09748000000000001,0.20090000000000002,0.64,1.52,25.44,False,False,True
6699,0.04,0.0,5.890036981433812,104.9,19.94,5.7,1.28,8.16,18.14,1.8,4.925486626819904,2.06,2.0,0.0264,26,0.5543127777777778,0.10515999999999998,0.69844,0.19638000000000003,0.15213199999999996,1.06,1.66,17.22,False,False,True
6700,0.0,0.0,5.704775568058957,167.20408163265307,29.755102040816325,7.836734693877551,1.2653061224489797,11.89795918367347,26.897959183673468,2.857142857142857,4.69431705594175,3.122448979591837,2.938775510204082,0.028321532694710536,110,0.4720494227994228,0.07828571428571428,0.806265306122449,0.11557142857142856,0.2118857142857143,0.7959183673469388,1.6326530612244898,27.3265306122449,False,False,True
6701,0.04,0.0,6.227424062510384,74.48,12.98,3.86,0.64,4.06,12.4,0.58,5.35342332250964,1.16,0.74,0.011200000000000002,32,0.36041590909090915,0.12006,0.7676199999999999,0.11231999999999998,0.05393200000000002,0.6,0.66,11.72,False,True,False
6702,0.0,0.0,5.1350339462671215,143.54,28.5,3.24,1.48,13.1,24.78,3.72,4.2023165855582105,2.4,2.3,0.027999999999999997,88,0.5573763708513709,0.05520000000000001,0.7189800000000001,0.22575999999999996,0.4002959999999998,0.62,2.2,25.68,False,False,True
6703,0.14,0.0,6.8721344971704,96.46,17.08,5.08,1.1,6.7,15.86,1.22,5.988166653716142,1.64,1.36,0.0152,49,0.3786791005291005,0.08924,0.8312999999999995,0.07948000000000001,-0.028149999999999994,0.74,0.68,15.66,True,False,False
